name,class,category,memory,vcpu,Physical Processor,clock_speed_ghz,Instance Storage,Network Performance,Availability Zones,price,1y_noup,1y_fullup,3y_noup,3y_fullup,avg_cost,burstable_cpu,cpu_vendor,instance_storage_type,storage_readops,storage_writeops,storage_size_per_device,storage_devices,ebs_base_throughput,ebs_base_iops,ebs_burst_throughput,ebs_burst_iops,network_upto,network_speed,network_speed_burst,Network_Perf,network_devices,consider,comment
m7g.12xlarge,m7g,cpu,192,48,AWS Graviton3 Processor,2.5,EBS only,22.5 Gigabit,"use1-az1, use1-az2, use1-az4, use1-az5, use1-az6",1.9584,1.2955,1.2091,0.8883,0.7732,0.531824448529412,FALSE,graviton,other,0,0,0,0,1875,60000,1875,60000,FALSE,22.5,22.5,22.5,1,TRUE,
m7g.16xlarge,m7g,cpu,256,64,AWS Graviton3 Processor,2.5,EBS only,30 Gigabit,"use1-az1, use1-az2, use1-az4, use1-az5, use1-az6",2.6112,1.7273,1.6121,1.1844,1.0309,0.531814874387255,FALSE,graviton,other,0,0,0,0,2500,80000,2500,80000,FALSE,30,30,30,1,TRUE,
m7g.metal,m7g,cpu,256,64,AWS Graviton3 Processor,2.5,EBS only,30 Gigabit,"use1-az1, use1-az2, use1-az4, use1-az5, use1-az6",2.6112,1.7273,1.6121,1.1844,1.0309,0.531814874387255,FALSE,graviton,other,0,0,0,0,2500,80000,2500,80000,FALSE,30,30,30,1,TRUE,
m7gd.medium,m7gd,cpu,4,1,AWS Graviton3 Processor,2.5,59 GB                 NVMe SSD,Up to 12.5 Gigabit,"use1-az1, use1-az2, use1-az4, use1-az5, use1-az6",0.0534,0.0336,0.0314,0.0231,0.0201,0.506554307116105,FALSE,graviton,nvme,16771,8385,59,1,39.38,2500,1250,40000,TRUE,0.52,12.5,12.5,1,TRUE,
m7gd.large,m7gd,cpu,8,2,AWS Graviton3 Processor,2.5,118 GB                 NVMe SSD,Up to 12.5 Gigabit,"use1-az1, use1-az2, use1-az4, use1-az5, use1-az6",0.1068,0.0673,0.0628,0.0461,0.0401,0.506320224719101,FALSE,graviton,nvme,33542,16771,118,1,78.75,3600,1250,40000,TRUE,0.937,12.5,12.5,1,TRUE,
m7gd.xlarge,m7gd,cpu,16,4,AWS Graviton3 Processor,2.5,237 GB                 NVMe SSD,Up to 12.5 Gigabit,"use1-az1, use1-az2, use1-az4, use1-az5, use1-az6",0.2136,0.1345,0.1256,0.0923,0.0803,0.506437265917603,FALSE,graviton,nvme,67083,33542,237,1,156.25,6000,1250,40000,TRUE,1.876,12.5,12.5,1,TRUE,
m7gd.2xlarge,m7gd,cpu,32,8,AWS Graviton3 Processor,2.5,474 GB                 NVMe SSD,Up to 15 Gigabit,"use1-az1, use1-az2, use1-az4, use1-az5, use1-az6",0.4271,0.2691,0.2511,0.1845,0.1606,0.506497307422149,FALSE,graviton,nvme,134167,67084,474,1,312.5,12000,1250,40000,TRUE,3.75,15,15,1,TRUE,
m7gd.4xlarge,m7gd,cpu,64,16,AWS Graviton3 Processor,2.5,950 GB                 NVMe SSD,Up to 15 Gigabit,"use1-az1, use1-az2, use1-az4, use1-az5, use1-az6",0.8543,0.5382,0.5023,0.369,0.3212,0.5064672831558,FALSE,graviton,nvme,268333,134167,950,1,625,20000,1250,40000,TRUE,7.5,15,15,1,TRUE,
m7gd.8xlarge,m7gd,cpu,128,32,AWS Graviton3 Processor,2.5,1900 GB                 NVMe SSD,15 Gigabit,"use1-az1, use1-az2, use1-az4, use1-az5, use1-az6",1.7086,1.0764,1.0047,0.7381,0.6424,0.506496546880487,FALSE,graviton,nvme,536666,268334,1900,1,1250,40000,1250,40000,FALSE,15,15,15,1,TRUE,
m7gd.12xlarge,m7gd,cpu,192,48,AWS Graviton3 Processor,2.5,2850 GB                 (2 * 1425 GB NVMe SSD),22.5 Gigabit,"use1-az1, use1-az2, use1-az4, use1-az5, use1-az6",2.5628,1.6146,1.507,1.1071,0.9636,0.506506555330108,FALSE,graviton,nvme,804998,402500,1425,2,1875,60000,1875,60000,FALSE,22.5,22.5,22.5,1,TRUE,
m7gd.16xlarge,m7gd,cpu,256,64,AWS Graviton3 Processor,2.5,3800 GB                 (2 * 1900 GB NVMe SSD),30 Gigabit,"use1-az1, use1-az2, use1-az4, use1-az5, use1-az6",3.4171,2.1528,2.0092,1.4762,1.2849,0.506504053144479,FALSE,graviton,nvme,1073332,536668,1900,2,2500,80000,2500,80000,FALSE,30,30,30,1,TRUE,
m7i.large,m7i,cpu,8,2,Intel Xeon Scalable (Sapphire Rapids),3.2,EBS only,Up to 12.5 Gigabit,"use1-az1, use1-az2, use1-az4, use1-az5, use1-az6",0.1008,0.0667,0.0622,0.0457,0.0398,0.531746031746032,FALSE,intel,other,0,0,0,0,81.25,3600,1250,40000,TRUE,0.781,12.5,12.5,1,TRUE,
m7i.xlarge,m7i,cpu,16,4,Intel Xeon Scalable (Sapphire Rapids),3.2,EBS only,Up to 12.5 Gigabit,"use1-az1, use1-az2, use1-az4, use1-az5, use1-az6",0.2016,0.1334,0.1244,0.0915,0.0796,0.53187003968254,FALSE,intel,other,0,0,0,0,156.25,6000,1250,40000,TRUE,1.562,12.5,12.5,1,TRUE,
m7i.2xlarge,m7i,cpu,32,8,Intel Xeon Scalable (Sapphire Rapids),3.2,EBS only,Up to 12.5 Gigabit,"use1-az1, use1-az2, use1-az4, use1-az5, use1-az6",0.4032,0.2667,0.249,0.1829,0.1592,0.53187003968254,FALSE,intel,other,0,0,0,0,312.5,12000,1250,40000,TRUE,3.125,12.5,12.5,1,TRUE,
m7i.4xlarge,m7i,cpu,64,16,Intel Xeon Scalable (Sapphire Rapids),3.2,EBS only,Up to 12.5 Gigabit,"use1-az1, use1-az2, use1-az4, use1-az5, use1-az6",0.8064,0.5334,0.4978,0.3658,0.3184,0.531808035714286,FALSE,intel,other,0,0,0,0,625,20000,1250,40000,TRUE,6.25,12.5,12.5,1,TRUE,
m7i.8xlarge,m7i,cpu,128,32,Intel Xeon Scalable (Sapphire Rapids),3.2,EBS only,12.5 Gigabit,"use1-az1, use1-az2, use1-az4, use1-az5, use1-az6",1.6128,1.0669,0.9958,0.7316,0.6367,0.531839037698413,FALSE,intel,other,0,0,0,0,1250,40000,1250,40000,FALSE,12.5,12.5,12.5,1,TRUE,
m7i.12xlarge,m7i,cpu,192,48,Intel Xeon Scalable (Sapphire Rapids),3.2,EBS only,18.75 Gigabit,"use1-az1, use1-az2, use1-az4, use1-az5, use1-az6",2.4192,1.6003,1.4936,1.0974,0.9551,0.531828703703704,FALSE,intel,other,0,0,0,0,1875,60000,1875,60000,FALSE,18.75,18.75,18.75,1,TRUE,
m7i.16xlarge,m7i,cpu,256,64,Intel Xeon Scalable (Sapphire Rapids),3.2,EBS only,25 Gigabit,"use1-az1, use1-az2, use1-az4, use1-az5, use1-az6",3.2256,2.1337,1.9914,1.4631,1.2735,0.531815786210318,FALSE,intel,other,0,0,0,0,2500,80000,2500,80000,FALSE,25,25,25,1,TRUE,
m7i.24xlarge,m7i,cpu,384,96,Intel Xeon Scalable (Sapphire Rapids),3.2,EBS only,37.5 Gigabit,"use1-az1, use1-az2, use1-az4, use1-az5, use1-az6",4.8384,3.2006,2.9872,2.1947,1.9102,0.531823536706349,FALSE,intel,other,0,0,0,0,3750,120000,3750,120000,FALSE,37.5,37.5,37.5,1,TRUE,
m7i.metal-24xl,m7i,cpu,384,96,Intel Xeon Scalable (Sapphire Rapids),3.2,EBS only,37.5 Gigabit,"use1-az1, use1-az2, use1-az4, use1-az5, use1-az6",4.8384,3.2006,2.9872,2.1947,1.9102,0.531823536706349,FALSE,intel,other,0,0,0,0,3750,120000,3750,120000,FALSE,37.5,37.5,37.5,1,TRUE,
m7i.48xlarge,m7i,cpu,768,192,Intel Xeon Scalable (Sapphire Rapids),3.2,EBS only,50 Gigabit,"use1-az1, use1-az2, use1-az4, use1-az5, use1-az6",9.6768,6.4012,5.9744,4.3894,3.8204,0.531823536706349,FALSE,intel,other,0,0,0,0,5000,240000,5000,240000,FALSE,50,50,50,1,TRUE,
m7i.metal-48xl,m7i,cpu,768,192,Intel Xeon Scalable (Sapphire Rapids),3.2,EBS only,50 Gigabit,"use1-az1, use1-az2, use1-az4, use1-az5, use1-az6",9.6768,6.4012,5.9744,4.3894,3.8204,0.531823536706349,FALSE,intel,other,0,0,0,0,5000,240000,5000,240000,FALSE,50,50,50,1,TRUE,
m7i-flex.large,m7i-flex,cpu,8,2,Intel Xeon Scalable (Sapphire Rapids),3.5,EBS only,Up to 12.5 Gigabit,"use1-az1, use1-az2, use1-az4, use1-az5, use1-az6",0.0958,0.0633,0.0591,0.0434,0.0378,0.531315240083507,FALSE,intel,other,0,0,0,0,39.06,2500,1250,40000,TRUE,0.39,12.5,12.5,1,TRUE,
m7i-flex.xlarge,m7i-flex,cpu,16,4,Intel Xeon Scalable (Sapphire Rapids),3.5,EBS only,Up to 12.5 Gigabit,"use1-az1, use1-az2, use1-az4, use1-az5, use1-az6",0.1915,0.1267,0.1183,0.0869,0.0756,0.531984334203655,FALSE,intel,other,0,0,0,0,78.12,3600,1250,40000,TRUE,0.781,12.5,12.5,1,TRUE,
m7i-flex.2xlarge,m7i-flex,cpu,32,8,Intel Xeon Scalable (Sapphire Rapids),3.5,EBS only,Up to 12.5 Gigabit,"use1-az1, use1-az2, use1-az4, use1-az5, use1-az6",0.383,0.2534,0.2365,0.1738,0.1513,0.531984334203655,FALSE,intel,other,0,0,0,0,156.25,6000,1250,40000,TRUE,1.562,12.5,12.5,1,TRUE,
m7i-flex.4xlarge,m7i-flex,cpu,64,16,Intel Xeon Scalable (Sapphire Rapids),3.5,EBS only,Up to 12.5 Gigabit,"use1-az1, use1-az2, use1-az4, use1-az5, use1-az6",0.7661,0.5067,0.4729,0.3475,0.3025,0.531784362354784,FALSE,intel,other,0,0,0,0,312.5,12000,1250,40000,TRUE,3.125,12.5,12.5,1,TRUE,
m7i-flex.8xlarge,m7i-flex,cpu,128,32,Intel Xeon Scalable (Sapphire Rapids),3.5,EBS only,Up to 12.5 Gigabit,"use1-az1, use1-az2, use1-az4, use1-az5, use1-az6",1.5322,1.0135,0.9459,0.695,0.6049,0.531800678762564,FALSE,intel,other,0,0,0,0,625,20000,1250,40000,TRUE,6.25,12.5,12.5,1,TRUE,
mac1.metal,mac1,mac,32,12,Intel Core i7-8700B CPU,3.2,EBS only,25 Gigabit,"use1-az4, use1-az6",9999,unavailable,unavailable,unavailable,unavailable,,FALSE,intel,other,0,0,0,0,1750,80000,1750,80000,FALSE,25,25,25,1,TRUE,
mac2.metal,mac2,mac,16,12,"Apple M1 chip with 8-core CPU, 8-core GPU, and 16-core Neural Engine",3.2,EBS only,10 Gigabit,"use1-az1, use1-az2, use1-az4, use1-az6",9999,unavailable,unavailable,unavailable,unavailable,,FALSE,unknown,other,0,0,0,0,1250,55000,1250,55000,FALSE,10,10,10,1,TRUE,
mac2-m2.metal,mac2-m2,mac,24,12,Apple M2 Chip,3.49,EBS only,10 Gigabit,"use1-az4, use1-az6",9999,unavailable,unavailable,unavailable,unavailable,,FALSE,unknown,other,0,0,0,0,1000,55000,1000,55000,FALSE,10,10,10,1,TRUE,
p2.xlarge,p2,gpu,61,4,Intel Xeon E5-2686 v4 (Broadwell),2.3,EBS only,High,"use1-az1, use1-az2, use1-az3, use1-az4, use1-az6",0.9,0.614,0.5733,0.459,0.3995,0.568277777777778,FALSE,intel,other,0,0,0,0,93.75,6000,93.75,6000,FALSE,0,0,High,1,TRUE,
p2.8xlarge,p2,gpu,488,32,Intel Xeon E5-2686 v4 (Broadwell),2.3,EBS only,10 Gigabit,"use1-az1, use1-az2, use1-az3, use1-az4, use1-az6",7.2,4.914,4.5864,3.672,3.196,0.568347222222222,FALSE,intel,other,0,0,0,0,625,32500,625,32500,FALSE,10,10,10,1,TRUE,
p2.16xlarge,p2,gpu,732,64,Intel Xeon E5-2686 v4 (Broadwell),2.3,EBS only,25 Gigabit,"use1-az1, use1-az2, use1-az3, use1-az4, use1-az6",14.4,9.828,9.1728,7.344,6.392,0.568347222222222,FALSE,intel,other,0,0,0,0,1250,65000,1250,65000,FALSE,25,25,25,1,TRUE,
p3.2xlarge,p3,gpu,61,8,Intel Xeon E5-2686 v4 (Broadwell),2.3,EBS only,Up to 10 Gigabit,"use1-az1, use1-az2, use1-az5, use1-az6",3.06,2.088,1.9492,1.132,0.9853,0.50281862745098,FALSE,intel,other,0,0,0,0,218.75,10000,218.75,10000,TRUE,10,10,10,1,TRUE,
p3.8xlarge,p3,gpu,244,32,Intel Xeon E5-2686 v4 (Broadwell),2.3,EBS only,10 Gigabit,"use1-az1, use1-az2, use1-az5, use1-az6",12.24,8.354,7.7969,4.529,3.9415,0.502888071895425,FALSE,intel,other,0,0,0,0,875,40000,875,40000,FALSE,10,10,10,1,TRUE,
p3.16xlarge,p3,gpu,488,64,Intel Xeon E5-2686 v4 (Broadwell),2.3,EBS only,25 Gigabit,"use1-az1, use1-az2, use1-az5, use1-az6",24.48,16.708,15.5937,9.057,7.883,0.502876838235294,FALSE,intel,other,0,0,0,0,1750,80000,1750,80000,FALSE,25,25,25,1,TRUE,
p3dn.24xlarge,p3dn,gpu,768,96,Intel Xeon Platinum 8175 (Skylake),2.5,1800 GB                 (2 * 900 GB NVMe SSD),100 Gigabit,"use1-az1, use1-az6",31.212,19.215,17.9336,10.416,9.0658,0.45359477124183,FALSE,intel,nvme,700000,340000,900,2,2375,80000,2375,80000,FALSE,100,100,100,1,TRUE,
p4d.24xlarge,p4d,gpu,1152,96,Intel Xeon Platinum 8275L,3,8000 GB                 (8 * 1000 GB NVMe SSD),4x 100 Gigabit,"use1-az1, use1-az2, use1-az6",32.7726,20.1755,18.8305,12.499,10.8787,0.475883054746953,FALSE,intel,nvme,2000000,1600000,1000,8,2375,80000,2375,80000,FALSE,100,100,100,4,TRUE,
p4de.24xlarge,p4de,gpu,1152,96,Intel Xeon Platinum 8275L,3,8000 GB                 (8 * 1000 GB NVMe SSD),400 Gigabit,,40.9657,25.2194,23.5381,15.6237,13.5984,0.475883483011397,FALSE,intel,nvme,2000000,1600000,1000,8,2375,80000,2375,80000,FALSE,400,400,400,1,TRUE,
p5.48xlarge,p5,gpu,2048,192,AMD EPYC 7R13 Processor,2.95,30400 GB                 (8 * 3800 GB NVMe SSD),3200 Gigabit,use1-az5,98.32,unavailable,unavailable,43.157,37.5626,0.410494304312449,FALSE,amd,nvme,4400000,2200000,3800,8,10000,260000,10000,260000,FALSE,3200,3200,3200,1,TRUE,
r3.large,r3,cpu,15.25,2,Intel Xeon E5-2670 v2 (Ivy Bridge),2.5,32 GB                 SSD,Moderate,"use1-az2, use1-az3, use1-az4, use1-az6",0.166,0.105,0.0881,unavailable,0.0583,0.504819277108434,FALSE,intel,ssd,0,0,32,1,0,0,0,0,FALSE,0,0,Moderate,1,TRUE,
r3.xlarge,r3,cpu,30.5,4,Intel Xeon E5-2670 v2 (Ivy Bridge),2.5,80 GB                 SSD,Moderate,"use1-az2, use1-az3, use1-az4, use1-az6",0.333,0.209,0.1764,unavailable,0.1166,0.502502502502503,FALSE,intel,ssd,0,0,80,1,0,0,0,0,FALSE,0,0,Moderate,1,TRUE,
r3.2xlarge,r3,cpu,61,8,Intel Xeon E5-2670 v2 (Ivy Bridge),2.5,160 GB                 SSD,High,"use1-az2, use1-az3, use1-az4, use1-az6",0.665,0.418,0.3527,unavailable,0.2333,0.503258145363408,FALSE,intel,ssd,0,0,160,1,0,0,0,0,FALSE,0,0,High,1,TRUE,
r3.4xlarge,r3,cpu,122,16,Intel Xeon E5-2670 v2 (Ivy Bridge),2.5,320 GB                 SSD,High,"use1-az2, use1-az3, use1-az4, use1-az6",1.33,0.836,0.7057,unavailable,0.4666,0.503333333333333,FALSE,intel,ssd,0,0,320,1,0,0,0,0,FALSE,0,0,High,1,TRUE,
r3.8xlarge,r3,cpu,244,32,Intel Xeon E5-2670 v2 (Ivy Bridge),2.5,640 GB                 (2 * 320 GB SSD),10 Gigabit,"use1-az2, use1-az3, use1-az4, use1-az6",2.66,1.672,1.4114,unavailable,0.9331,0.503320802005012,FALSE,intel,ssd,0,0,320,2,0,0,0,0,FALSE,10,10,10,1,TRUE,
r4.large,r4,cpu,15.25,2,Intel Xeon E5-2686 v4 (Broadwell),2.3,EBS only,Up to 10 Gigabit,"use1-az1, use1-az2, use1-az3, use1-az4, use1-az5, use1-az6",0.133,0.084,0.0782,0.0572,0.05,0.506390977443609,FALSE,intel,other,0,0,0,0,53.125,3000,53.125,3000,TRUE,0.75,10,10,1,TRUE,
r4.xlarge,r4,cpu,30.5,4,Intel Xeon E5-2686 v4 (Broadwell),2.3,EBS only,Up to 10 Gigabit,"use1-az1, use1-az2, use1-az3, use1-az4, use1-az5, use1-az6",0.266,0.168,0.1564,0.1145,0.1,0.506484962406015,FALSE,intel,other,0,0,0,0,106.25,6000,106.25,6000,TRUE,1.25,10,10,1,TRUE,
r4.2xlarge,r4,cpu,61,8,Intel Xeon E5-2686 v4 (Broadwell),2.3,EBS only,Up to 10 Gigabit,"use1-az1, use1-az2, use1-az3, use1-az4, use1-az5, use1-az6",0.532,0.336,0.3128,0.229,0.2,0.506484962406015,FALSE,intel,other,0,0,0,0,212.5,12000,212.5,12000,TRUE,2.5,10,10,1,TRUE,
r4.4xlarge,r4,cpu,122,16,Intel Xeon E5-2686 v4 (Broadwell),2.3,EBS only,Up to 10 Gigabit,"use1-az1, use1-az2, use1-az3, use1-az4, use1-az5, use1-az6",1.064,0.672,0.6257,0.4579,0.4001,0.506508458646617,FALSE,intel,other,0,0,0,0,437.5,18750,437.5,18750,TRUE,5,10,10,1,TRUE,
r4.8xlarge,r4,cpu,244,32,Intel Xeon E5-2686 v4 (Broadwell),2.3,EBS only,10 Gigabit,"use1-az1, use1-az2, use1-az3, use1-az4, use1-az5, use1-az6",2.128,1.344,1.2513,0.9158,0.8001,0.506484962406015,FALSE,intel,other,0,0,0,0,875,37500,875,37500,FALSE,10,10,10,1,TRUE,
r4.16xlarge,r4,cpu,488,64,Intel Xeon E5-2686 v4 (Broadwell),2.3,EBS only,25 Gigabit,"use1-az1, use1-az2, use1-az3, use1-az4, use1-az5, use1-az6",4.256,2.688,2.5025,1.8317,1.6003,0.506490836466165,FALSE,intel,other,0,0,0,0,1750,75000,1750,75000,FALSE,25,25,25,1,TRUE,
r5.large,r5,cpu,16,2,Intel Xeon Platinum 8175,3.1,EBS only,Up to 10 Gigabit,"use1-az1, use1-az2, use1-az4, use1-az5, use1-az6",0.126,0.079,0.0741,0.054,0.0474,0.504960317460317,FALSE,intel,other,0,0,0,0,81.25,3600,593.75,18750,TRUE,0.75,10,10,1,TRUE,
r5.xlarge,r5,cpu,32,4,Intel Xeon Platinum 8175,3.1,EBS only,Up to 10 Gigabit,"use1-az1, use1-az2, use1-az4, use1-az5, use1-az6",0.252,0.159,0.1482,0.109,0.0947,0.506845238095238,FALSE,intel,other,0,0,0,0,143.75,6000,593.75,18750,TRUE,1.25,10,10,1,TRUE,
r5.2xlarge,r5,cpu,64,8,Intel Xeon Platinum 8175,3.1,EBS only,Up to 10 Gigabit,"use1-az1, use1-az2, use1-az4, use1-az5, use1-az6",0.504,0.318,0.2963,0.218,0.1895,0.506845238095238,FALSE,intel,other,0,0,0,0,287.5,12000,593.75,18750,TRUE,2.5,10,10,1,TRUE,
r5.4xlarge,r5,cpu,128,16,Intel Xeon Platinum 8175,3.1,EBS only,Up to 10 Gigabit,"use1-az1, use1-az2, use1-az4, use1-az5, use1-az6",1.008,0.635,0.5927,0.435,0.379,0.506374007936508,FALSE,intel,other,0,0,0,0,593.75,18750,593.75,18750,TRUE,5,10,10,1,TRUE,
r5.8xlarge,r5,cpu,256,32,Intel Xeon Platinum 8175,3.1,EBS only,10 Gigabit,"use1-az1, use1-az2, use1-az4, use1-az5, use1-az6",2.016,1.27,1.1854,0.871,0.758,0.506498015873016,FALSE,intel,other,0,0,0,0,850,30000,850,30000,FALSE,10,10,10,1,TRUE,
r5.12xlarge,r5,cpu,384,48,Intel Xeon Platinum 8175,3.1,EBS only,12 Gigabit,"use1-az1, use1-az2, use1-az4, use1-az5, use1-az6",3.024,1.905,1.7781,1.306,1.137,0.50645667989418,FALSE,intel,other,0,0,0,0,1187.5,40000,1187.5,40000,FALSE,12,12,12,1,TRUE,
r5.16xlarge,r5,cpu,512,64,Intel Xeon Platinum 8175,3.1,EBS only,20 Gigabit,"use1-az1, use1-az2, use1-az4, use1-az5, use1-az6",4.032,2.54,2.3708,1.742,1.516,0.506498015873016,FALSE,intel,other,0,0,0,0,1700,60000,1700,60000,FALSE,20,20,20,1,TRUE,
r5.24xlarge,r5,cpu,768,96,Intel Xeon Platinum 8175,3.1,EBS only,25 Gigabit,"use1-az1, use1-az2, use1-az4, use1-az5, use1-az6",6.048,3.81,3.5563,2.613,2.274,0.506502149470899,FALSE,intel,other,0,0,0,0,2375,80000,2375,80000,FALSE,25,25,25,1,TRUE,
r5.metal,r5,cpu,768,96,Intel Xeon Platinum 8175,3.1,EBS only,25 Gigabit,"use1-az1, use1-az2, use1-az4, use1-az5, use1-az6",6.048,3.81,3.5563,2.613,2.274,0.506502149470899,FALSE,intel,other,0,0,0,0,2375,80000,2375,80000,FALSE,25,25,25,1,TRUE,
r5a.large,r5a,cpu,16,2,AMD EPYC 7571,2.5,EBS only,Up to 10 Gigabit,"use1-az1, use1-az2, use1-az4, use1-az5, use1-az6",0.113,0.071,0.0664,0.049,0.0425,0.50641592920354,FALSE,amd,other,0,0,0,0,81.25,3600,360,16000,TRUE,0.75,10,10,1,TRUE,
r5a.xlarge,r5a,cpu,32,4,AMD EPYC 7571,2.5,EBS only,Up to 10 Gigabit,"use1-az1, use1-az2, use1-az4, use1-az5, use1-az6",0.226,0.142,0.1329,0.098,0.085,0.506526548672566,FALSE,amd,other,0,0,0,0,135.62,6000,360,16000,TRUE,1.25,10,10,1,TRUE,
r5a.2xlarge,r5a,cpu,64,8,AMD EPYC 7571,2.5,EBS only,Up to 10 Gigabit,"use1-az1, use1-az2, use1-az4, use1-az5, use1-az6",0.452,0.285,0.2658,0.195,0.1699,0.506471238938053,FALSE,amd,other,0,0,0,0,197.5,8333,360,16000,TRUE,2.5,10,10,1,TRUE,
r5a.4xlarge,r5a,cpu,128,16,AMD EPYC 7571,2.5,EBS only,Up to 10 Gigabit,"use1-az1, use1-az2, use1-az4, use1-az5, use1-az6",0.904,0.57,0.5315,0.391,0.3399,0.506747787610619,FALSE,amd,other,0,0,0,0,360,16000,360,16000,TRUE,5,10,10,1,TRUE,
r5a.8xlarge,r5a,cpu,256,32,AMD EPYC 7571,2.5,EBS only,Up to 10 Gigabit,"use1-az1, use1-az2, use1-az4, use1-az5, use1-az6",1.808,1.139,1.0631,0.781,0.6798,0.506485066371681,FALSE,amd,other,0,0,0,0,593.75,20000,593.75,20000,TRUE,7.5,10,10,1,TRUE,
r5a.12xlarge,r5a,cpu,384,48,AMD EPYC 7571,2.5,EBS only,10 Gigabit,"use1-az1, use1-az2, use1-az4, use1-az5, use1-az6",2.712,1.709,1.5946,1.172,1.0197,0.506572640117994,FALSE,amd,other,0,0,0,0,847.5,30000,847.5,30000,FALSE,10,10,10,1,TRUE,
r5a.16xlarge,r5a,cpu,512,64,AMD EPYC 7571,2.5,EBS only,12 Gigabit,"use1-az1, use1-az2, use1-az4, use1-az5, use1-az6",3.616,2.278,2.1263,1.562,1.3596,0.506491980088495,FALSE,amd,other,0,0,0,0,1187.5,40000,1187.5,40000,FALSE,12,12,12,1,TRUE,
r5a.24xlarge,r5a,cpu,768,96,AMD EPYC 7571,2.5,EBS only,20 Gigabit,"use1-az1, use1-az2, use1-az4, use1-az5, use1-az6",5.424,3.417,3.1893,2.343,2.0394,0.506485066371681,FALSE,amd,other,0,0,0,0,1696.25,60000,1696.25,60000,FALSE,20,20,20,1,TRUE,
r5ad.large,r5ad,cpu,16,2,AMD EPYC 7571,2.5,75 GB                 NVMe SSD,Up to 10 Gigabit,"use1-az1, use1-az2, use1-az4, use1-az5, use1-az6",0.131,0.083,0.0771,0.057,0.0492,0.508206106870229,FALSE,amd,nvme,30000,15000,75,1,81.25,3600,360,16000,TRUE,0.75,10,10,1,TRUE,
r5ad.xlarge,r5ad,cpu,32,4,AMD EPYC 7571,2.5,150 GB                 NVMe SSD,Up to 10 Gigabit,"use1-az1, use1-az2, use1-az4, use1-az5, use1-az6",0.262,0.165,0.1541,0.113,0.0985,0.506297709923664,FALSE,amd,nvme,59000,29000,150,1,135.62,6000,360,16000,TRUE,1.25,10,10,1,TRUE,
r5ad.2xlarge,r5ad,cpu,64,8,AMD EPYC 7571,2.5,300 GB                 NVMe SSD,Up to 10 Gigabit,"use1-az1, use1-az2, use1-az4, use1-az5, use1-az6",0.524,0.33,0.3081,0.226,0.197,0.50625,FALSE,amd,nvme,117000,57000,300,1,197.5,8333,360,16000,TRUE,2.5,10,10,1,TRUE,
r5ad.4xlarge,r5ad,cpu,128,16,AMD EPYC 7571,2.5,600 GB                 (2 * 300 GB NVMe SSD),Up to 10 Gigabit,"use1-az1, use1-az2, use1-az4, use1-az5, use1-az6",1.048,0.66,0.6162,0.453,0.3941,0.506512404580153,FALSE,amd,nvme,234000,114000,300,2,360,16000,360,16000,TRUE,5,10,10,1,TRUE,
r5ad.8xlarge,r5ad,cpu,256,32,AMD EPYC 7571,2.5,1200 GB                 (2 * 600 GB NVMe SSD),Up to 10 Gigabit,"use1-az1, use1-az2, use1-az4, use1-az5, use1-az6",2.096,1.32,1.2324,0.905,0.7881,0.506381202290076,FALSE,amd,nvme,466666,233334,600,2,593.75,20000,593.75,20000,TRUE,7.5,10,10,1,TRUE,
r5ad.12xlarge,r5ad,cpu,384,48,AMD EPYC 7571,2.5,1800 GB                 (2 * 900 GB NVMe SSD),10 Gigabit,"use1-az1, use1-az2, use1-az4, use1-az5, use1-az6",3.144,1.981,1.8486,1.358,1.1822,0.506504452926209,FALSE,amd,nvme,700000,340000,900,2,847.5,30000,847.5,30000,FALSE,10,10,10,1,TRUE,
r5ad.16xlarge,r5ad,cpu,512,64,AMD EPYC 7571,2.5,2400 GB                 (4 * 600 GB NVMe SSD),12 Gigabit,"use1-az1, use1-az2, use1-az4, use1-az5, use1-az6",4.192,2.641,2.4648,1.811,1.5762,0.506500477099237,FALSE,amd,nvme,933332,466668,600,4,1187.5,40000,1187.5,40000,FALSE,12,12,12,1,TRUE,
r5ad.24xlarge,r5ad,cpu,768,96,AMD EPYC 7571,2.5,3600 GB                 (4 * 900 GB NVMe SSD),20 Gigabit,"use1-az1, use1-az2, use1-az4, use1-az5, use1-az6",6.288,3.961,3.6974,2.716,2.3643,0.506468670483461,FALSE,amd,nvme,1400000,680000,900,4,1696.25,60000,1696.25,60000,FALSE,20,20,20,1,TRUE,
r5b.large,r5b,cpu,16,2,Intel Xeon Platinum 8259 (Cascade Lake),3.1,EBS only,Up to 10 Gigabit,"use1-az1, use1-az2, use1-az4, use1-az6",0.149,0.0939,0.0876,0.0603,0.0525,0.493791946308725,FALSE,intel,other,0,0,0,0,156.25,5417,1250,43333,TRUE,0.75,10,10,1,TRUE,
r5b.xlarge,r5b,cpu,32,4,Intel Xeon Platinum 8259 (Cascade Lake),3.1,EBS only,Up to 10 Gigabit,"use1-az1, use1-az2, use1-az4, use1-az6",0.298,0.1877,0.1752,0.1207,0.1051,0.493875838926175,FALSE,intel,other,0,0,0,0,312.5,10833,1250,43333,TRUE,1.25,10,10,1,TRUE,
